price,city,region,district,floor,age,heating_type,total_floors,furnished_house,baths,rooms,salon,area,net area
18000,Ankara,Mamak,Şahintepe,3. floor,15,Kombi,4,Eşyalı Değil,1,3,1,115,110
20000,Ankara,Çankaya,Osman Temiz,Middle floor,6,Kombi,3,Eşyalı Değil,1,2,1,115,110
19000,Ankara,Yenimahalle,Kardelen,1. floor,30,Kombi,5,Eşyalı Değil,1,3,1,120,110
27500,Ankara,Çankaya,Birlik,13. floor,30,Merkezi,14,Eşyalı Değil,1,2,1,100,95
30000,Ankara,Çankaya,Bahçelievler,2. floor,33,Merkezi,3,Eşyalı Değil,1,3,1,120,110
39500,Ankara,Çankaya,Çukurambar,3. floor,0,VRV,30,Eşyalı,1,1,1,91,51
13000,Ankara,Sincan,Mareşal Çakmak,2. floor,25,Kombi,4,Eşyalı Değil,1,3,1,130,120
15000,Ankara,Keçiören,Yakacık,High entrance,35,Kombi,4,Eşyalı Değil,1,4,1,140,120
16500,Ankara,Çankaya,Nasuh Akar,-2,32,Kombi,3,Eşyalı Değil,1,2,1,70,60
12000,Ankara,Etimesgut,Turkuaz,9. floor,15,Merkezi (Pay Ölçer),12,Eşyalı Değil,1,2,1,94,84
20000,Ankara,Keçiören,Emrah,1. floor,15,Kombi,2,Eşyalı Değil,1,3,1,135,118
26000,Ankara,Çankaya,Çiğdem,Middle floor,25,Kombi,11,Eşyalı Değil,1,3,1,135,125
24000,Ankara,Çankaya,Naci Çakır,1. floor,25,Kombi,2,Eşyalı,1,2,1,115,110
25000,Ankara,Çankaya,İşçi Blokları,3. floor,44,Kombi,5,Eşyalı Değil,1,2,1,99,95
34500,Ankara,Yenimahalle,Emniyet,19. floor,0,Merkezi (Pay Ölçer),31,Eşyalı Değil,1,1,1,86,56
30000,Ankara,Çankaya,Ayrancı,3. floor,40,Merkezi,4,Eşyalı Değil,1,3,1,120,100
21000,Ankara,Mamak,Durali Alıç,7. floor,5,Kombi,10,Eşyalı Değil,1,3,1,150,140
30000,Ankara,Çankaya,Büyükesat,2. floor,30,Merkezi,2,Eşyalı Değil,1,3,1,135,120
32000,Ankara,Çankaya,Emek,1. floor,15,Kombi,4,Eşyalı Değil,1,3,1,115,100
21000,Ankara,Çankaya,Kültür,3. floor,30,Merkezi,5,Eşyalı,1,3,1,110,90
17000,Ankara,Çankaya,Cebeci,Teras floor,55,Merkezi,4,Eşyalı,1,2,1,95,75
25400,Ankara,Keçiören,Adnan Menderes,1. floor,17,Kombi,3,Eşyalı Değil,1,3,1,143,130
19000,Ankara,Gölbaşı,İncek,Middle floor,3,Kombi,5,Eşyalı Değil,1,2,1,90,65
50000,Ankara,Çankaya,Anıttepe,Garden floor,2,Kombi,5,Eşyalı Değil,1,5,1,210,190
17000,Ankara,Çankaya,Topraklık,-1,40,Kombi,3,Eşyalı,1,3,1,110,105
35000,Ankara,Çankaya,Emek,3. floor,35,Merkezi,3,Eşyalı,1,2,1,100,90
30000,Ankara,Çankaya,Harbiye,High entrance,30,Kombi,3,Eşyalı,1,3,1,120,108
30000,Ankara,Çankaya,Harbiye,High entrance,30,Kombi,4,Eşyalı,1,3,1,115,100
22000,Ankara,Çankaya,Yıldızevler,High entrance,18,Kombi,3,Eşyalı Değil,1,3,1,115,110
20000,Ankara,Yenimahalle,Batı Sitesi,7. floor,0,Merkezi (Pay Ölçer),11,Eşyalı Değil,1,1,1,55,48
80000,Ankara,Çankaya,Oran,17. floor,11,Merkezi (Pay Ölçer),30,Eşyalı Değil,2,4,1,160,150
15000,Ankara,Mamak,Bahçelerüstü,2. floor,20,Kombi,3,Eşyalı Değil,1,3,1,115,110
30000,Ankara,Çankaya,Oğuzlar,1. floor,28,Kombi,2,Eşyalı,1,1,1,70,60
12900,Ankara,Etimesgut,Piyade,Garden floor,15,Kombi,3,Eşyalı Değil,,3,0,95,90
43000,Ankara,Çankaya,Çukurambar,17. floor,10,VRV,33,Eşyalı Değil,1,2,1,105,80
14500,Ankara,Keçiören,Aktepe,Entrance floor,15,Kombi,3,Eşyalı Değil,1,2,1,110,100
17000,Ankara,Altındağ,Karapürçek,1. floor,12,Kombi,3,Eşyalı Değil,1,3,1,125,120
18000,Ankara,Çankaya,Remzi Oğuz Arık,Teras floor,45,Merkezi,4,Eşyalı,1,1,0,45,40
21000,Ankara,Çankaya,Çamlıtepe,1. floor,38,Kombi,1,Eşyalı Değil,1,3,1,110,100
26000,Ankara,Çankaya,İşçi Blokları,Middle floor,25,Kombi,11,Eşyalı Değil,1,3,1,135,125
12000,Ankara,Etimesgut,Turkuaz,10. floor,15,Merkezi (Pay Ölçer),12,Eşyalı Değil,1,2,1,94,84
30000,Ankara,Çankaya,Bahçelievler,4. floor,33,Kombi,4,Eşyalı Değil,1,3,1,130,120
26500,Ankara,Çankaya,Aşağı Öveçler,1. floor,20,Kombi,3,Eşyalı Değil,1,3,1,135,130
18500,Ankara,Sincan,Gökçek,4. floor,20,Kombi,4,Eşyalı Değil,1,3,1,130,120
17500,Ankara,Polatlı,Fatih,2. floor,8,Kombi,4,Eşyalı Değil,1,3,1,165,150
18000,Ankara,Mamak,Bahçelerüstü,2. floor,9,Kombi,3,Eşyalı Değil,1,3,1,105,100
22750,Ankara,Çankaya,Çamlıtepe,Middle floor,40,Kombi,3,Eşyalı,1,2,1,85,80
15500,Ankara,Mamak,Çağlayan,Entrance floor,10,Kombi,3,Eşyalı Değil,1,2,1,100,91
25000,Ankara,Yenimahalle,Beştepe,16. floor,7,Merkezi (Pay Ölçer),34,,1,1,1,80,75
18000,Ankara,Çankaya,Seyranbağları,3. floor,30,Kombi,4,Eşyalı Değil,1,2,1,90,85
45000,Ankara,Çankaya,Yukarı Bahçelievler,2. floor,30,Kombi,3,Eşyalı,1,2,1,90,85
18500,Ankara,Polatlı,Şentepe,Middle floor,3,Kombi,5,Eşyalı Değil,2,3,1,155,145
35000,Ankara,Çankaya,Birlik,Last floor floor,8,Kombi,3,Eşyalı,2,2,1,125,120
7500,Ankara,Altındağ,Örnek,Last floor floor,40,Kombi,4,Eşyalı Değil,1,2,1,70,65
33000,Ankara,Çankaya,Çukurambar,7. floor,0,Fancoil Ünitesi,30,Eşyalı Değil,1,1,1,85,50
23000,Ankara,Çankaya,Gökkuşağı,3. floor,15,Kombi,7,Eşyalı Değil,1,3,1,135,125
28500,Ankara,Gölbaşı,Taşpınar,2. floor,0,Kombi,2,Eşyalı Değil,2,2,1,110,95
20000,Ankara,Sincan,Mevlana,5. floor,30,Kombi,5,Eşyalı Değil,1,3,1,120,110
17500,Ankara,Keçiören,Kuşcağız,3. floor,10,Kombi,5,Eşyalı Değil,1,3,1,125,110
25000,Ankara,Mamak,Şafaktepe,High entrance,20,Kombi,3,Eşyalı,1,3,1,110,100
17500,Ankara,Mamak,Diriliş,15. floor,5,Merkezi (Pay Ölçer),16,Eşyalı Değil,1,1,1,90,80
26000,Ankara,Çankaya,Oran,4. floor,30,Kombi,4,Eşyalı Değil,1,2,1,110,100
13000,Ankara,Etimesgut,Yukarıyurtçu,8. floor,11,Merkezi (Pay Ölçer),11,Eşyalı,1,2,1,85,76
22000,Ankara,Yenimahalle,Demetlale,7. floor,35,Kombi,9,Eşyalı Değil,1,3,1,140,120
33000,Ankara,Çankaya,Birlik,2. floor,24,Kombi,4,Eşyalı Değil,2,4,1,160,145
52500,Ankara,Çankaya,Emek,2. floor,40,Merkezi,9,Eşyalı,1,3,1,150,130
22500,Ankara,Sincan,Mustafa Kemal,High entrance,1,Kombi,4,Eşyalı Değil,2,4,1,140,130
34900,Ankara,Çankaya,Sokullu Mehmet Paşa,3. floor,29,Kombi,3,Eşyalı Değil,1,3,1,124,120
40000,Ankara,Çankaya,Gaziosmanpaşa,3. floor,31,Merkezi,3,Eşyalı Değil,2,4,1,200,180
13000,Ankara,Yenimahalle,Gayret,Garden floor,45,Kombi,3,Eşyalı Değil,1,2,1,90,85
25000,Ankara,Çankaya,Şehit Cengiz Karaca,2. floor,25,Kombi,2,Eşyalı Değil,1,3,1,130,118
16000,Ankara,Polatlı,İstiklal,4. floor,20,Kombi,10,Eşyalı,2,3,1,145,130
16500,Ankara,Mamak,Şahintepe,2. floor,17,Kombi,3,Eşyalı Değil,1,3,1,125,110
14500,Ankara,Mamak,Kazım Orbay,3. floor,15,Kombi,4,Eşyalı Değil,1,3,1,140,130
13500,Ankara,Keçiören,Şefkat,1. floor,30,Kombi,2,Eşyalı Değil,1,3,1,110,100
15000,Ankara,Keçiören,İncirli,1. floor,35,Kombi,2,Eşyalı Değil,1,3,1,135,120
22000,Ankara,Çankaya,Metin Akkuş,3. floor,18,Kombi,3,Eşyalı Değil,2,5,1,160,150
26500,Ankara,Çankaya,Ayrancı,1. floor,45,Merkezi,5,Eşyalı Değil,2,3,1,125,105
18000,Ankara,Etimesgut,Turkuaz,8. floor,15,Merkezi,12,Eşyalı,1,2,1,100,84
37000,Ankara,Çankaya,Büyükesat,-2,18,Merkezi,13,Eşyalı,1,2,1,100,90
16000,Ankara,Gölbaşı,Taşpınar,1. floor,0,Kombi,3,Eşyalı Değil,1,1,1,60,50
19000,Ankara,Mamak,Fahri Korutürk,-1,15,Kombi,3,Eşyalı,1,3,1,120,115
30000,Ankara,Çankaya,Bahçelievler,2. floor,45,Kombi,3,Eşyalı Değil,1,3,1,125,110
18000,Ankara,Mamak,Aşık Veysel,1. floor,30,Kombi,3,Eşyalı Değil,1,2,1,85,75
42000,Ankara,Yenimahalle,Emniyet,6. floor,0,Merkezi (Pay Ölçer),8,Eşyalı,1,1,1,86,55
15000,Ankara,Mamak,Harman,4. floor,15,Kombi,4,Eşyalı Değil,1,3,1,115,110
20000,Ankara,Çankaya,Birlik,2. floor,8,Kombi,5,Eşyalı,1,1,1,55,50
75000,Ankara,Çankaya,Oran,18. floor,11,Merkezi (Pay Ölçer),30,Eşyalı,2,4,1,216,170
43000,Ankara,Çankaya,Kırkkonaklar,19. floor,0,Merkezi (Pay Ölçer),27,Eşyalı Değil,2,4,1,215,180
20000,Ankara,Çankaya,Nasuh Akar,High entrance,27,Kombi,5,Eşyalı Değil,1,2,1,85,80
42000,Ankara,Çankaya,Emek,2. floor,40,Merkezi,9,Eşyalı Değil,1,3,1,163,143
25000,Ankara,Mamak,Ege,4. floor,14,Merkezi (Pay Ölçer),7,Eşyalı Değil,2,3,1,145,125
24500,Ankara,Çankaya,Ön Cebeci,2. floor,20,Merkezi,4,Eşyalı Değil,1,3,1,120,110
25000,Ankara,Altındağ,Aydınlıkevler,1. floor,7,Kombi,3,,1,3,1,120,100
38000,Ankara,Çankaya,Yücetepe,2. floor,4,Kombi,4,Eşyalı,1,1,1,72,67
22000,Ankara,Çankaya,Naci Çakır,-2,25,Kombi,3,Eşyalı Değil,1,3,1,125,110
16000,Ankara,Polatlı,Şehitlik,3. floor,15,Kombi,5,Eşyalı Değil,2,4,1,175,160
16000,Ankara,Yenimahalle,Güventepe,2. floor,35,Kombi,5,Eşyalı Değil,1,3,1,135,125
19000,Ankara,Sincan,Gökçek,5. floor,25,Kombi,5,Eşyalı Değil,1,3,1,120,110
12000,Ankara,Keçiören,İncirli,Garden floor,36,Kombi,3,Eşyalı Değil,1,3,1,90,80
25500,Ankara,Çankaya,Şehit Cengiz Karaca,-1,10,Kombi,4,Eşyalı,1,1,1,65,60
17500,Ankara,Mamak,Akşemsettin,2. floor,15,Kombi,3,Eşyalı Değil,1,3,1,130,110
25000,Ankara,Çankaya,Emek,Garden floor,30,Kombi,3,Eşyalı Değil,1,3,1,80,75
20000,Ankara,Çankaya,Aşağı Öveçler,2. floor,30,Kombi,2,,1,3,1,120,110
12000,Ankara,Etimesgut,Turkuaz,8. floor,14,Merkezi,10,Eşyalı Değil,1,2,1,110,90
15500,Ankara,Çankaya,Harbiye,Garden floor,30,Merkezi,4,Eşyalı Değil,1,3,1,120,115
17000,Ankara,Altındağ,Aydınlıkevler,1. floor,19,Kombi,4,Eşyalı Değil,1,3,1,120,110
12500,Ankara,Keçiören,Tepebaşı,High entrance,35,Kombi,3,Eşyalı Değil,1,2,1,128,120
35000,Ankara,Çankaya,Kültür,1. floor,31,Merkezi,5,Eşyalı Değil,1,3,1,110,100
30500,Ankara,Çankaya,Cevizlidere,1. floor,15,Kombi,4,Eşyalı Değil,2,3,1,150,140
14000,Ankara,Sincan,Fevzi Çakmak,High entrance,10,Kombi,4,Eşyalı Değil,1,3,1,110,100
21500,Ankara,Çankaya,Huzur,-1,20,Kombi,3,Eşyalı,1,1,1,80,75
32000,Ankara,Çankaya,100. Yıl,3. floor,30,Kombi,3,Eşyalı,1,3,1,138,130
31000,Ankara,Çankaya,Gökkuşağı,-1,11,Kombi,5,Eşyalı,2,2,1,105,95
48000,Ankara,Yenimahalle,Emniyet,21-,0,Merkezi (Pay Ölçer),34,Eşyalı,1,1,1,85,55
27000,Ankara,Çankaya,İlkbahar,18. floor,5,Merkezi (Pay Ölçer),22,Eşyalı Değil,2,4,1,200,180
17000,Ankara,Etimesgut,Ayyıldız,Last floor floor,25,Kombi,5,Eşyalı Değil,1,3,1,110,100
18300,Ankara,Yenimahalle,Güzelyaka,2. floor,16,Kombi,5,Eşyalı Değil,1,3,1,110,100
29000,Ankara,Çankaya,İncesu,2. floor,5,Kombi,4,Eşyalı Değil,1,2,1,85,80
27000,Ankara,Çankaya,İşçi Blokları,2. floor,40,Kombi,14,Eşyalı Değil,1,2,1,89,85
20000,Ankara,Etimesgut,Topçu,3. floor,19,Kombi,4,Eşyalı Değil,1,3,1,110,105
36000,Ankara,Çankaya,Seyranbağları,Last floor floor,6,Kombi,3,Eşyalı,3,4,1,210,200
25000,Ankara,Etimesgut,Şeyh Şamil,1. floor,25,Kombi,10,Eşyalı Değil,2,3,1,140,130
27000,Ankara,Etimesgut,Eryaman,3. floor,15,Kombi,12,Eşyalı Değil,1,3,1,120,110
15000,Ankara,Mamak,Fahri Korutürk,2. floor,11,Kombi,5,,1,3,1,130,120
15900,Ankara,Keçiören,Yeşiltepe,Garden floor,15,Kombi,12,Eşyalı,2,4,1,120,115
30000,Ankara,Çankaya,Büyükesat,-3,20,Kombi,2,Eşyalı,1,2,1,135,120
15000,Ankara,Çankaya,İleri,Last floor floor,30,Kombi,3,Eşyalı Değil,1,2,1,200,90
28000,Ankara,Keçiören,Ayvalı,3. floor,0,Kombi,3,Eşyalı Değil,1,2,1,85,70
26000,Ankara,Çankaya,Üniversiteler,3. floor,12,Merkezi,11,Eşyalı Değil,1,3,1,145,140
22000,Ankara,Çankaya,Tınaztepe,Teras floor,45,Merkezi,5,Eşyalı,1,2,1,100,95
26000,Ankara,Etimesgut,Elvan,2. floor,10,Kombi,4,Eşyalı Değil,2,3,1,175,145
32000,Ankara,Çankaya,Emek,2. floor,20,Kombi,3,Eşyalı Değil,1,4,0,166,139
16500,Ankara,Çankaya,Fakülteler,1. floor,30,Kombi,3,Eşyalı,1,3,1,115,110
37500,Ankara,Etimesgut,Eryaman,3. floor,10,Merkezi,7,Eşyalı,2,2,1,160,140
20000,Ankara,Etimesgut,Atayurt,10. floor,0,Merkezi (Pay Ölçer),13,Eşyalı Değil,2,2,1,100,87
25000,Ankara,Yenimahalle,Çiğdemtepe,8. floor,5,Kombi,8,Eşyalı Değil,2,3,1,155,145
20000,Ankara,Yenimahalle,Gayret,1. floor,60,Kombi,5,Eşyalı Değil,1,2,1,90,80
19500,Ankara,Mamak,Yeşilbayır,4. floor,0,Kombi,8,Eşyalı Değil,1,2,1,110,100
23000,Ankara,Çankaya,Naci Çakır,1. floor,24,Kombi,2,Eşyalı,1,3,1,125,120
16000,Ankara,Mamak,Türközü,2. floor,12,Kombi,4,Eşyalı Değil,1,3,1,110,100
55000,Ankara,Çankaya,Mutlukent,4. floor,6,Merkezi,16,Eşyalı Değil,2,3,1,150,130
36500,Ankara,Çankaya,İlkbahar,6. floor,4,Merkezi (Pay Ölçer),17,Eşyalı Değil,2,3,1,120,108
24000,Ankara,Çankaya,Ön Cebeci,4. floor,39,Merkezi,4,Eşyalı Değil,1,3,1,110,100
24500,Ankara,Keçiören,Aşağı Eğlence,2. floor,25,Kombi,3,Eşyalı Değil,1,3,1,135,125
17500,Ankara,Mamak,Durali Alıç,2. floor,8,Kombi,3,Eşyalı Değil,1,3,1,120,110
52000,Ankara,Çankaya,Çiğdem,7. floor,15,Merkezi,11,Eşyalı Değil,2,4,0,160,150
18000,Ankara,Etimesgut,Topçu,3. floor,15,Kombi,3,Eşyalı Değil,2,3,1,160,140
17500,Ankara,Mamak,Derbent,4. floor,0,Merkezi (Pay Ölçer),7,Eşyalı Değil,2,3,1,140,120
16000,Ankara,Sincan,Pınarbaşı,3. floor,25,Kombi,3,Eşyalı Değil,1,3,1,115,110
24000,Ankara,Yenimahalle,Tepealtı,1. floor,22,Kombi,3,,1,3,1,150,145
20000,Ankara,Keçiören,Sancaktepe,Middle floor,12,Kombi,4,Eşyalı Değil,1,3,1,120,115
13000,Ankara,Yenimahalle,Işınlar,-1,22,Kombi,4,Eşyalı Değil,1,2,1,100,90
12000,Ankara,Etimesgut,Atayurt,10. floor,15,Merkezi (Pay Ölçer),12,Eşyalı Değil,1,2,1,95,85
32550,Ankara,Çankaya,Kazım Özalp,-1,26,Kombi,6,Eşyalı,1,3,1,142,133
30000,Ankara,Çankaya,Balgat,High entrance,30,Kombi,2,Eşyalı Değil,1,2,1,105,84
27000,Ankara,Çankaya,Birlik,2. floor,8,Kombi,4,Eşyalı,1,1,1,80,75
35000,Ankara,Gölbaşı,Taşpınar,6. floor,3,Merkezi (Pay Ölçer),30,Eşyalı,2,1,1,90,80
34000,Ankara,Çankaya,Büyükesat,Entrance floor,30,Merkezi (Pay Ölçer),3,Eşyalı Değil,2,3,1,226,225
26000,Ankara,Çankaya,Büyükesat,1. floor,1,Merkezi,5,Eşyalı,1,1,1,70,60
22000,Ankara,Çankaya,Bademlidere,3. floor,11,Kombi,5,Eşyalı Değil,1,3,1,140,130
25000,Ankara,Çankaya,Topraklık,2. floor,45,Kombi,4,Eşyalı Değil,1,3,1,115,100
10000,Ankara,Etimesgut,Kazım Karabekir,1. floor,24,Doğalgaz Sobası,3,Eşyalı,1,1,1,47,45
29000,Ankara,Çankaya,Emek,1. floor,15,Kombi,3,Eşyalı Değil,1,2,1,90,80
20000,Ankara,Çankaya,Emek,Garden floor,30,Kombi,3,Eşyalı Değil,1,2,1,75,70
12500,Ankara,Polatlı,Mehmet Akif,Middle floor,16,Kombi,6,Eşyalı Değil,1,3,1,140,130
15000,Ankara,Çankaya,Ertuğrulgazi,1. floor,30,Kombi,4,,1,3,1,110,100
19000,Ankara,Yenimahalle,Yeni Batı,1. floor,3,Merkezi (Pay Ölçer),3,Eşyalı,1,1,1,60,55
16000,Ankara,Çankaya,Malazgirt,Entrance floor,25,Kombi,4,Eşyalı Değil,1,3,1,90,85
14000,Ankara,Yenimahalle,Demetlale,6. floor,30,Kombi,6,Eşyalı Değil,1,3,1,105,100
15500,Ankara,Mamak,Tuzluçayır,-2,26,Kombi,3,Eşyalı Değil,1,3,1,125,110
24500,Ankara,Mamak,Demirlibahçe,3. floor,31,Kombi,3,Eşyalı,1,3,1,100,90
25000,Ankara,Çankaya,Anıttepe,Middle floor,45,Merkezi,4,Eşyalı Değil,1,3,1,120,105
24000,Ankara,Yenimahalle,Emniyet,Middle floor,38,Kombi,3,Eşyalı Değil,1,3,1,92,75
15000,Ankara,Altındağ,Beşikkaya,3. floor,5,Kombi,3,Eşyalı Değil,1,3,1,140,120
30000,Ankara,Yenimahalle,Pamuklar,1. floor,8,Merkezi (Pay Ölçer),15,Eşyalı Değil,2,4,1,190,170
20000,Ankara,Çankaya,Maltepe,Entrance floor,45,Kombi,2,Eşyalı Değil,1,2,1,85,80
29000,Ankara,Çankaya,Ayrancı,Middle floor,50,Merkezi,4,Eşyalı Değil,1,4,1,160,145
46000,Ankara,Çankaya,Gökkuşağı,4. floor,20,Kombi,4,Eşyalı Değil,3,5,1,300,280
25000,Ankara,Keçiören,Aşağı Eğlence,Last floor floor,40,Merkezi,11,Eşyalı Değil,1,3,1,135,110
75000,Ankara,Çankaya,Mutlukent,High entrance,20,Merkezi,3,Eşyalı Değil,2,4,1,200,166
14000,Ankara,Mamak,Kartaltepe,1. floor,20,Kombi,3,Eşyalı Değil,1,2,1,90,80
30000,Ankara,Çankaya,Fidanlık,7. floor,40,Kombi,8,Eşyalı Değil,1,3,1,120,110
23500,Ankara,Etimesgut,İstasyon,2. floor,15,Kombi,3,Eşyalı Değil,2,3,1,125,115
20000,Ankara,Keçiören,Aşağı Eğlence,-1,25,Kombi,3,Eşyalı,1,2,1,75,70
24000,Ankara,Yenimahalle,Yunus Emre,3. floor,18,Kombi,3,Eşyalı Değil,2,3,1,165,130
32750,Ankara,Mamak,General Zeki Doğan,2. floor,0,Kombi,3,Eşyalı Değil,2,4,1,190,180
18000,Ankara,Altındağ,Aydınlıkevler,1. floor,38,Kombi,3,Eşyalı Değil,1,3,1,130,125
30000,Ankara,Altındağ,Aydınlıkevler,1. floor,4,Kombi,3,Eşyalı,1,3,1,118,107
19000,Ankara,Polatlı,Şehitlik,High entrance,6,Kombi,2,,1,3,1,135,120
35000,Ankara,Çankaya,Hilal,4. floor,16,Kombi,4,Eşyalı Değil,3,5,1,290,250
29000,Ankara,Çankaya,Yukarı Bahçelievler,1. floor,45,Merkezi,3,,1,3,1,125,120
35000,Ankara,Çankaya,Yukarı Bahçelievler,3. floor,40,Merkezi,3,,1,3,1,120,115
25500,Ankara,Çankaya,Gökkuşağı,2. floor,18,Kombi,4,Eşyalı Değil,1,3,1,135,120
9250,Ankara,Sincan,Alcı,1. floor,2,Kombi,5,Eşyalı Değil,2,3,1,150,135
50000,Ankara,Etimesgut,Göksu,13. floor,10,Merkezi (Pay Ölçer),29,Eşyalı Değil,2,4,1,177,149
16000,Ankara,Keçiören,Kuşcağız,2. floor,25,Kombi,4,Eşyalı Değil,1,3,1,135,125
25000,Ankara,Keçiören,Kuşcağız,1. floor,17,Kombi,3,Eşyalı Değil,2,4,1,155,145
20000,Ankara,Sincan,Fevzi Çakmak,2. floor,0,Kombi,3,Eşyalı Değil,1,3,1,135,130
30000,Ankara,Yenimahalle,Serhat,5. floor,10,Kombi,10,Eşyalı Değil,2,3,1,140,130
28500,Ankara,Etimesgut,Altay,12. floor,3,Merkezi (Pay Ölçer),12,Eşyalı Değil,2,2,1,82,75
33500,Ankara,Yenimahalle,Özevler,Middle floor,10,Kombi,5,Eşyalı Değil,2,4,1,175,145
15000,Ankara,Etimesgut,Süvari,High entrance,16,Kombi,3,Eşyalı Değil,1,2,1,105,100
17000,Ankara,Sincan,Menderes,High entrance,9,Kombi,4,Eşyalı Değil,2,3,1,120,110
26000,Ankara,Çankaya,İlkadım,High entrance,25,Kombi,3,Eşyalı Değil,2,3,1,140,130
35000,Ankara,Çankaya,Ümit,3. floor,20,Merkezi,15,Eşyalı Değil,2,3,1,165,150
22500,Ankara,Çankaya,Karapınar,Entrance floor,23,Kombi,3,Eşyalı Değil,2,4,1,180,160
35000,Ankara,Keçiören,Ayvalı,Last floor floor,20,Kombi,3,Eşyalı Değil,2,5,2,250,220
8000,Ankara,Sincan,Fatih,Garden floor,35,Kombi,1,Eşyalı Değil,1,3,1,120,110
55000,Ankara,Etimesgut,Erler,11. floor,13,Kombi,13,Eşyalı Değil,2,4,1,185,170
36000,Ankara,Çankaya,İlkbahar,12. floor,7,Merkezi (Pay Ölçer),28,Eşyalı Değil,1,3,1,120,110
55000,Ankara,Çankaya,Beytepe,11. floor,0,Merkezi (Pay Ölçer),27,Eşyalı Değil,2,4,1,165,145
18000,Ankara,Mamak,General Zeki Doğan,4. floor,22,Klima,4,Eşyalı Değil,1,3,1,135,130
18500,Ankara,Yenimahalle,Güventepe,-1,0,Kombi,6,Eşyalı Değil,1,3,1,130,120
17000,Ankara,Mamak,Balkiraz,1. floor,23,Kombi,7,Eşyalı Değil,1,3,1,130,113
15000,Ankara,Keçiören,Çaldıran,Entrance floor,25,Kombi,3,Eşyalı Değil,1,3,1,115,110
25000,Ankara,Çankaya,Öveçler,High entrance,16,Kombi,2,Eşyalı Değil,,3,1,130,118
37000,Ankara,Etimesgut,Yeni Bağlıca,1. floor,11,Kombi,8,Eşyalı Değil,1,4,1,209,185
35000,Ankara,Çankaya,İlkbahar,10. floor,4,Merkezi (Pay Ölçer),16,Eşyalı Değil,2,3,1,120,110
17000,Ankara,Çankaya,Anıttepe,3. floor,7,Kombi,4,Eşyalı,1,2,1,110,105
36000,Ankara,Çankaya,Kırkkonaklar,High entrance,15,Merkezi (Pay Ölçer),5,Eşyalı,2,3,1,150,140
24500,Ankara,Çankaya,Ayrancı,3. floor,40,Merkezi,4,Eşyalı Değil,1,3,1,125,120
15000,Ankara,Çankaya,Sağlık,2. floor,35,Kombi,4,Eşyalı Değil,1,2,1,80,75
25000,Ankara,Etimesgut,30 Ağustos,1. floor,10,Kombi,4,Eşyalı,2,3,1,140,125
35000,Ankara,Çankaya,Konutkent,8. floor,4,Kombi,14,Eşyalı Değil,2,4,1,185,175
32000,Ankara,Çankaya,Yukarı Bahçelievler,3. floor,35,Kombi,3,Eşyalı Değil,1,3,1,120,115
17000,Ankara,Mamak,Balkiraz,Roof floor,30,Kombi,3,Eşyalı Değil,1,3,1,120,110
25000,Ankara,Çankaya,Remzi Oğuz Arık,1. floor,40,Merkezi,3,Eşyalı Değil,1,4,1,140,135
39000,Ankara,Çankaya,Güzeltepe,7. floor,16,Merkezi (Pay Ölçer),16,Eşyalı,2,3,1,145,135
28000,Ankara,Çankaya,Balgat,High entrance,25,Kombi,2,Eşyalı Değil,1,3,1,110,95
42000,Ankara,Çankaya,Çankaya,Entrance floor,35,Merkezi,4,Eşyalı,2,3,1,120,110
20000,Ankara,Çankaya,Göktürk,1. floor,5,Kombi,3,Eşyalı Değil,1,3,1,130,120
20500,Ankara,Yenimahalle,Emniyet,Middle floor,35,Kombi,3,Eşyalı Değil,1,2,1,75,65
15000,Ankara,Keçiören,Bağlarbaşı,-3,25,Kombi,3,Eşyalı Değil,1,2,1,110,100
22500,Ankara,Çankaya,İlker,3. floor,20,Kombi,3,Eşyalı Değil,2,3,1,130,110
18500,Ankara,Keçiören,Tepebaşı,3. floor,30,Kombi,4,Eşyalı Değil,1,3,1,135,125
20000,Ankara,Çankaya,Ertuğrulgazi,3. floor,35,Kombi,3,Eşyalı Değil,1,3,1,110,100
22000,Ankara,Çankaya,Muhsin Ertuğrul,3. floor,36,Kombi,3,Eşyalı Değil,1,3,1,125,120
22000,Ankara,Çankaya,Bademlidere,3. floor,11,Kombi,5,Eşyalı Değil,1,3,1,145,135
20000,Ankara,Yenimahalle,Gazi,-1,3,Kombi,2,Eşyalı,1,1,1,55,45
20000,Ankara,Yenimahalle,Kardelen,Middle floor,20,Merkezi,5,Eşyalı Değil,1,3,1,120,110
18500,Ankara,Gölbaşı,İncek,2. floor,1,Kombi,3,Eşyalı Değil,1,2,1,85,80
17500,Ankara,Etimesgut,Şehit Osman Avcı,9. floor,7,Merkezi (Pay Ölçer),9,,1,1,1,63,55
16000,Ankara,Keçiören,Bademlik,Middle floor,20,Kombi,3,Eşyalı Değil,1,3,1,138,110
25300,Ankara,Etimesgut,Tunahan,High entrance,0,Kombi,13,,1,3,1,129,122
36000,Ankara,Keçiören,Ayvalı,10. floor,7,Kombi,10,Eşyalı Değil,3,5,2,350,320
22000,Ankara,Çankaya,Karapınar,1. floor,14,Kombi,4,Eşyalı Değil,1,3,1,130,125
17500,Ankara,Çankaya,Kırkkonaklar,-1,15,Kombi,3,Eşyalı Değil,1,1,1,89,75
20000,Ankara,Keçiören,Hisar,2. floor,7,Kombi,4,Eşyalı Değil,2,3,1,130,120
